transaction_id,account_id,instrument_id,payout_destination_id,timestamp,amount,currency,transaction_type,status,merchant_id,merchant_category,ip_address,device_id
TXN_001696,ACC_000216,INST_000354,,2026-08-14T03:09:52+00:00,193.18,USD,purchase,settled,Apex Property Management,real_estate,211.44.235.224,dev_user_7ad9d68904cb
TXN_001576,ACC_000196,INST_000318,,2026-08-14T03:13:22+00:00,170.56,USD,purchase,settled,Uber Eats,food_delivery,91.110.100.64,dev_user_1e6dcc6445f4
TXN_001327,ACC_000158,INST_000276,,2026-08-14T03:53:52+00:00,149.64,USD,purchase,settled,Uber Eats,food_delivery,73.189.44.120,dev_family_ipad_living_room
TXN_002706,ACC_000399,INST_000611,,2026-08-14T04:01:54+00:00,93.95,USD,purchase,settled,DoorDash,food_delivery,199.17.81.88,dev_user_38f2c00bb97b
TXN_003479,ACC_000540,INST_000820,,2026-08-14T04:33:04+00:00,7.75,USD,purchase,settled,Walmart Online,retail,121.14.250.176,dev_user_66a2a02e642e
TXN_002280,ACC_000320,INST_000505,,2026-08-14T05:51:02+00:00,3.15,USD,purchase,settled,Amazon Marketplace,retail,201.116.7.213,dev_user_9bd31ef82fb5
TXN_003529,ACC_000546,INST_000828,,2026-08-14T06:10:59+00:00,73.87,USD,purchase,settled,Apex Property Management,real_estate,130.66.170.164,dev_user_6019f2c0f03f
TXN_003567,ACC_000553,,,2026-08-14T06:29:26+00:00,108.35,USD,withdrawal,settled,Kraken Pay,crypto_exchange,139.81.22.190,dev_user_4a234cdcc517
TXN_002118,ACC_000294,INST_000467,,2026-08-14T06:58:07+00:00,35.3,USD,purchase,settled,Amazon Marketplace,retail,202.47.217.17,dev_user_1ee21e11e955
TXN_001984,ACC_000269,INST_000429,,2026-08-14T07:33:50+00:00,639.3,USD,deposit,settled,Coinbase Exchange,crypto_exchange,189.187.73.241,dev_user_f48a7a8797be
TXN_002404,ACC_000344,INST_000536,,2026-08-14T08:25:24+00:00,199.24,USD,purchase,settled,Razer Gold,gaming_cards,205.7.128.171,dev_user_eee7a4c4c5c5
TXN_002500,ACC_000363,INST_000559,,2026-08-14T09:01:58+00:00,44.56,USD,p2p_transfer,settled,Direct P2P Transfer,p2p_transfer,11.203.66.223,dev_user_d2d11bafb01c
TXN_002182,ACC_000302,INST_000478,,2026-08-14T09:13:55+00:00,26.03,USD,purchase,settled,PlayStation Network,gaming,138.66.142.174,dev_user_1ba52b7a3f4f
TXN_002195,ACC_000305,INST_000483,,2026-08-14T09:30:57+00:00,3.86,USD,purchase,settled,Amazon Marketplace,retail,169.170.234.203,dev_user_dfa02eb97fbb
TXN_001487,ACC_000171,INST_000289,,2026-08-14T09:35:33+00:00,100.16,USD,purchase,settled,Apple App Store,digital_goods,73.189.44.120,dev_family_ipad_kitchen
TXN_003663,ACC_000571,INST_000859,,2026-08-14T09:37:27+00:00,216.94,USD,purchase,settled,Walmart Online,retail,201.80.140.118,dev_user_565003e947c4
TXN_003140,ACC_000476,INST_000725,,2026-08-14T10:46:12+00:00,57.77,USD,purchase,settled,Apex Property Management,real_estate,131.94.251.1,dev_user_19c7fe15f230
TXN_001567,ACC_000194,INST_000314,,2026-08-14T10:58:03+00:00,105.07,USD,purchase,settled,Starbucks Rewards,dining,203.23.14.167,dev_user_6b211f3d74f4
TXN_001843,ACC_000244,INST_000396,,2026-08-14T11:01:40+00:00,28.53,USD,purchase,settled,PlayStation Network,gaming,216.5.34.125,dev_user_f53a9e3756be
TXN_003284,ACC_000506,INST_000771,,2026-08-14T11:25:00+00:00,54.17,USD,purchase,settled,Uber Eats,food_delivery,194.228.152.75,dev_user_1edc387daa6b
TXN_002397,ACC_000342,INST_000534,,2026-08-14T11:39:22+00:00,3.93,USD,purchase,settled,DoorDash,food_delivery,188.231.117.23,dev_user_36df1a5aa250
TXN_000842,ACC_000080,INST_000208,,2026-08-14T12:08:00+00:00,30.0,USD,promo_redemption,settled,Platform Promo Bonus,promo_reward,195.181.168.10,dev_coupon_bot_0
TXN_000843,ACC_000080,INST_000208,,2026-08-14T12:12:00+00:00,30.0,USD,purchase,settled,Uber Eats,food_delivery,195.181.168.10,dev_coupon_bot_0
TXN_001068,ACC_000141,INST_000259,,2026-08-14T12:27:56+00:00,66.48,USD,purchase,settled,Amazon Marketplace,retail,198.51.100.45,dev_student_laptop_49e9e421
TXN_000844,ACC_000081,INST_000209,,2026-08-14T12:28:00+00:00,30.0,USD,promo_redemption,settled,Platform Promo Bonus,promo_reward,195.181.168.10,dev_coupon_bot_1
TXN_000845,ACC_000081,INST_000209,,2026-08-14T12:32:00+00:00,30.0,USD,purchase,settled,Uber Eats,food_delivery,195.181.168.10,dev_coupon_bot_1
TXN_002566,ACC_000373,INST_000573,,2026-08-14T12:46:02+00:00,9.11,USD,purchase,settled,Amazon Marketplace,retail,212.203.151.59,dev_user_2f679a2b02de
TXN_000846,ACC_000082,INST_000210,,2026-08-14T12:48:00+00:00,30.0,USD,promo_redemption,settled,Platform Promo Bonus,promo_reward,195.181.168.10,dev_coupon_bot_2
TXN_000847,ACC_000082,INST_000210,,2026-08-14T12:52:00+00:00,30.0,USD,purchase,settled,Uber Eats,food_delivery,195.181.168.10,dev_coupon_bot_2
TXN_003031,ACC_000459,INST_000701,,2026-08-14T12:54:53+00:00,52.72,USD,purchase,failed,Steam Games,gaming,41.36.129.49,dev_user_cc4e7b0bce24
TXN_000848,ACC_000083,INST_000211,,2026-08-14T13:08:00+00:00,30.0,USD,promo_redemption,settled,Platform Promo Bonus,promo_reward,195.181.168.10,dev_coupon_bot_0
TXN_000849,ACC_000083,INST_000211,,2026-08-14T13:12:00+00:00,30.0,USD,purchase,settled,Uber Eats,food_delivery,195.181.168.10,dev_coupon_bot_0
TXN_000850,ACC_000084,INST_000212,,2026-08-14T13:28:00+00:00,30.0,USD,promo_redemption,settled,Platform Promo Bonus,promo_reward,195.181.168.10,dev_coupon_bot_1
TXN_000851,ACC_000084,INST_000212,,2026-08-14T13:32:00+00:00,30.0,USD,purchase,settled,Uber Eats,food_delivery,195.181.168.10,dev_coupon_bot_1
TXN_000852,ACC_000085,INST_000213,,2026-08-14T13:48:00+00:00,30.0,USD,promo_redemption,settled,Platform Promo Bonus,promo_reward,195.181.168.10,dev_coupon_bot_2
TXN_000853,ACC_000085,INST_000213,,2026-08-14T13:52:00+00:00,30.0,USD,purchase,settled,Uber Eats,food_delivery,195.181.168.10,dev_coupon_bot_2
TXN_003496,ACC_000542,INST_000822,,2026-08-14T13:54:20+00:00,453.99,USD,deposit,settled,Coinbase Exchange,crypto_exchange,141.247.35.30,dev_user_ad4739e55324
TXN_000854,ACC_000086,INST_000214,,2026-08-14T14:08:00+00:00,30.0,USD,promo_redemption,settled,Platform Promo Bonus,promo_reward,195.181.168.10,dev_coupon_bot_0
TXN_000855,ACC_000086,INST_000214,,2026-08-14T14:12:00+00:00,30.0,USD,purchase,settled,Uber Eats,food_delivery,195.181.168.10,dev_coupon_bot_0
TXN_000856,ACC_000087,INST_000215,,2026-08-14T14:28:00+00:00,30.0,USD,promo_redemption,settled,Platform Promo Bonus,promo_reward,195.181.168.10,dev_coupon_bot_1
TXN_000857,ACC_000087,INST_000215,,2026-08-14T14:32:00+00:00,30.0,USD,purchase,settled,Uber Eats,food_delivery,195.181.168.10,dev_coupon_bot_1
TXN_000858,ACC_000088,INST_000216,,2026-08-14T14:48:00+00:00,30.0,USD,promo_redemption,settled,Platform Promo Bonus,promo_reward,195.181.168.10,dev_coupon_bot_2
TXN_000859,ACC_000088,INST_000216,,2026-08-14T14:52:00+00:00,30.0,USD,purchase,settled,Uber Eats,food_delivery,195.181.168.10,dev_coupon_bot_2
TXN_000860,ACC_000089,INST_000217,,2026-08-14T15:08:00+00:00,30.0,USD,promo_redemption,settled,Platform Promo Bonus,promo_reward,195.181.168.10,dev_coupon_bot_0
TXN_000861,ACC_000089,INST_000217,,2026-08-14T15:12:00+00:00,30.0,USD,purchase,settled,Uber Eats,food_delivery,195.181.168.10,dev_coupon_bot_0
TXN_000862,ACC_000090,INST_000218,,2026-08-14T15:28:00+00:00,30.0,USD,promo_redemption,settled,Platform Promo Bonus,promo_reward,195.181.168.10,dev_coupon_bot_1
TXN_000863,ACC_000090,INST_000218,,2026-08-14T15:32:00+00:00,30.0,USD,purchase,settled,Uber Eats,food_delivery,195.181.168.10,dev_coupon_bot_1
TXN_000864,ACC_000091,INST_000219,,2026-08-14T15:48:00+00:00,30.0,USD,promo_redemption,settled,Platform Promo Bonus,promo_reward,195.181.168.10,dev_coupon_bot_2
TXN_002127,ACC_000295,INST_000469,,2026-08-14T15:50:44+00:00,29.75,USD,purchase,settled,Airbnb Reservations,travel,141.181.85.37,dev_user_9cdfb2055b28
TXN_000865,ACC_000091,INST_000219,,2026-08-14T15:52:00+00:00,30.0,USD,purchase,settled,Uber Eats,food_delivery,195.181.168.10,dev_coupon_bot_2
TXN_001289,ACC_000155,INST_000273,,2026-08-14T17:18:47+00:00,38.03,USD,purchase,settled,Starbucks Rewards,dining,198.51.100.45,dev_student_laptop_3b3e65cb
TXN_003593,ACC_000557,INST_000841,,2026-08-14T17:20:13+00:00,48.16,USD,purchase,settled,Google Play Store,digital_goods,205.86.14.174,dev_user_53c118aad1be
TXN_002181,ACC_000302,INST_000479,,2026-08-14T17:32:58+00:00,90.2,USD,p2p_transfer,settled,Direct P2P Transfer,p2p_transfer,138.66.142.174,dev_user_1ba52b7a3f4f
TXN_003063,ACC_000464,INST_000708,,2026-08-14T18:07:44+00:00,182.65,USD,purchase,settled,Razer Gold,gaming_cards,118.187.219.102,dev_user_c3ebc980cb78
TXN_001961,ACC_000266,INST_000424,,2026-08-14T18:23:46+00:00,11.24,USD,purchase,failed,Target Digital,retail,218.140.117.184,dev_user_9c5608768b20
TXN_002912,ACC_000435,INST_000669,,2026-08-14T19:28:41+00:00,23.67,USD,purchase,settled,Uber Eats,food_delivery,212.105.104.172,dev_user_a2f0833d6b41
TXN_002343,ACC_000332,INST_000521,,2026-08-14T19:38:07+00:00,8.77,USD,purchase,settled,Starbucks Rewards,dining,175.34.221.143,dev_user_955f3b14e639
TXN_002464,ACC_000356,INST_000552,,2026-08-14T20:12:34+00:00,90.76,USD,purchase,settled,Starbucks Rewards,dining,174.149.253.214,dev_user_8a9502691494
TXN_002547,ACC_000371,INST_000570,,2026-08-14T20:21:06+00:00,442.99,USD,deposit,settled,Coinbase Exchange,crypto_exchange,212.70.50.10,dev_user_8d24af5a02d1
TXN_003800,ACC_000597,INST_000901,,2026-08-14T20:38:54+00:00,420.34,USD,deposit,settled,Coinbase Exchange,crypto_exchange,34.17.78.203,dev_user_77ad3c7539b4
TXN_003530,ACC_000547,INST_000829,,2026-08-14T20:52:06+00:00,46.21,USD,purchase,settled,Steam Games,gaming,202.243.147.144,dev_user_96bf502b5073
TXN_002980,ACC_000449,INST_000689,,2026-08-14T20:53:31+00:00,53.23,USD,purchase,settled,PlayStation Network,gaming,184.231.57.143,dev_user_53ef66539d5a
TXN_003480,ACC_000540,INST_000820,,2026-08-14T21:22:28+00:00,64.71,USD,purchase,declined_insufficient_funds,Platform Promo Bonus,promo_reward,121.14.250.176,dev_user_66a2a02e642e
TXN_001247,ACC_000153,INST_000271,,2026-08-14T21:56:21+00:00,23.78,USD,purchase,settled,DoorDash,food_delivery,198.51.100.45,dev_student_laptop_a5545157
TXN_003528,ACC_000546,INST_000828,,2026-08-14T22:09:52+00:00,22.26,USD,purchase,settled,Delta Airlines,travel,130.66.170.164,dev_user_6019f2c0f03f
TXN_001861,ACC_000248,INST_000400,,2026-08-14T22:25:10+00:00,14.26,USD,purchase,settled,Google Play Store,digital_goods,46.112.120.152,dev_user_4caabebca982
TXN_002513,ACC_000365,INST_000563,,2026-08-14T22:43:08+00:00,198.04,USD,p2p_transfer,settled,Direct P2P Transfer,p2p_transfer,26.148.246.211,dev_user_974eb5d183b0
TXN_002036,ACC_000278,INST_000445,,2026-08-14T23:24:15+00:00,4.43,USD,purchase,settled,Walmart Online,retail,78.186.34.73,dev_user_b95d7da13619
TXN_002556,ACC_000372,INST_000572,,2026-08-14T23:26:46+00:00,104.11,USD,purchase,settled,Target Digital,retail,193.126.179.201,dev_user_2238c3e36194
TXN_003406,ACC_000527,INST_000802,,2026-08-15T00:40:40+00:00,7.44,USD,purchase,settled,Starbucks Rewards,dining,114.95.6.176,dev_user_4372b3af51a6
TXN_003120,ACC_000473,INST_000720,,2026-08-15T00:48:46+00:00,208.88,USD,purchase,settled,Razer Gold,gaming_cards,161.216.104.12,dev_user_9e587af52f2b
TXN_002040,ACC_000278,INST_000445,,2026-08-15T02:02:53+00:00,41.25,USD,purchase,settled,Starbucks Rewards,dining,126.220.126.208,dev_user_b95d7da13619
TXN_002432,ACC_000350,INST_000543,,2026-08-15T02:33:32+00:00,9.42,USD,purchase,settled,Uber Eats,food_delivery,23.192.19.1,dev_user_9d0de6301630
TXN_003783,ACC_000595,INST_000896,,2026-08-15T02:40:53+00:00,117.75,USD,purchase,settled,Amazon Marketplace,retail,199.213.191.170,dev_user_6b77ef7fe51f
TXN_003287,ACC_000506,INST_000771,,2026-08-15T03:05:54+00:00,52.42,USD,purchase,settled,Steam Games,gaming,194.228.152.75,dev_user_1edc387daa6b
TXN_003388,ACC_000524,INST_000797,,2026-08-15T03:16:36+00:00,55.28,USD,purchase,settled,Uber Eats,food_delivery,222.94.136.149,dev_user_7d807a0fe560
TXN_001564,ACC_000194,INST_000314,,2026-08-15T03:21:30+00:00,9.5,USD,purchase,settled,Steam Games,gaming,203.23.14.167,dev_user_6b211f3d74f4
TXN_003125,ACC_000474,INST_000722,,2026-08-15T03:21:33+00:00,3.07,USD,purchase,settled,Target Digital,retail,2.36.54.89,dev_user_baddbba4c351
TXN_002034,ACC_000277,INST_000444,,2026-08-15T03:26:07+00:00,98.34,USD,purchase,settled,Delta Airlines,travel,107.97.54.225,dev_user_1ba6984bf2d2
TXN_003026,ACC_000458,INST_000700,,2026-08-15T03:38:07+00:00,32.11,USD,purchase,settled,Target Digital,retail,38.142.42.181,dev_user_7209db45a9b4
TXN_003659,ACC_000570,INST_000858,,2026-08-15T03:50:13+00:00,13.83,USD,purchase,settled,Uber Eats,food_delivery,148.3.100.169,dev_user_a14bdb7a62d3
TXN_001647,ACC_000210,INST_000341,,2026-08-15T03:57:36+00:00,266.65,USD,purchase,settled,Platform Promo Bonus,promo_reward,144.22.255.114,dev_user_f4e981073788
TXN_003240,ACC_000497,INST_000757,,2026-08-15T04:05:25+00:00,42.2,USD,purchase,settled,Apex Property Management,real_estate,168.164.169.85,dev_user_dc23a6cef3ce
TXN_002681,ACC_000395,INST_000606,,2026-08-15T04:17:27+00:00,28.3,USD,purchase,settled,Uber Eats,food_delivery,142.41.90.210,dev_user_5fe457050f5b
TXN_002296,ACC_000323,,,2026-08-15T04:27:24+00:00,133.23,USD,withdrawal,settled,Kraken Pay,crypto_exchange,218.15.114.14,dev_user_c53822dbba78
TXN_001967,ACC_000267,INST_000425,,2026-08-15T04:44:27+00:00,18.06,USD,purchase,settled,Amazon Marketplace,retail,217.52.66.149,dev_user_c87558b95c23
TXN_002010,ACC_000273,INST_000437,,2026-08-15T05:26:09+00:00,78.57,USD,purchase,settled,Starbucks Rewards,dining,221.111.68.140,dev_user_026d65b3d000
TXN_001260,ACC_000153,INST_000271,,2026-08-15T05:26:27+00:00,13.98,USD,purchase,settled,Starbucks Rewards,dining,198.51.100.45,dev_student_laptop_a5545157
TXN_002342,ACC_000332,INST_000521,,2026-08-15T05:41:09+00:00,103.29,USD,purchase,declined_insufficient_funds,Delta Airlines,travel,169.206.110.26,dev_user_955f3b14e639
TXN_002703,ACC_000399,INST_000611,,2026-08-15T06:20:24+00:00,29.04,USD,purchase,settled,Steam Games,gaming,12.99.91.131,dev_user_38f2c00bb97b
TXN_002531,ACC_000368,INST_000567,,2026-08-15T06:39:26+00:00,148.83,USD,p2p_transfer,settled,Direct P2P Transfer,p2p_transfer,143.224.0.225,dev_user_bda59abec9b8
TXN_002080,ACC_000285,INST_000453,,2026-08-15T06:44:37+00:00,44.79,USD,purchase,declined_insufficient_funds,Uber Eats,food_delivery,218.87.184.204,dev_user_3eb822aafff3
TXN_003586,ACC_000557,INST_000841,,2026-08-15T08:13:17+00:00,103.87,USD,purchase,settled,Target Digital,retail,205.86.14.174,dev_user_53c118aad1be
TXN_003634,ACC_000566,INST_000853,,2026-08-15T08:29:21+00:00,192.08,USD,purchase,settled,Razer Gold,gaming_cards,213.33.199.209,dev_user_0f060b7e8254
TXN_002225,ACC_000310,INST_000489,,2026-08-15T08:33:12+00:00,240.17,USD,purchase,settled,Razer Gold,gaming_cards,201.113.66.28,dev_user_6597751d3832
TXN_002131,ACC_000296,INST_000470,,2026-08-15T09:00:24+00:00,26.9,USD,purchase,settled,Google Play Store,digital_goods,70.121.23.26,dev_user_f9946156ba50
TXN_003577,ACC_000556,INST_000840,,2026-08-15T09:06:31+00:00,116.24,USD,purchase,settled,Platform Promo Bonus,promo_reward,64.67.144.153,dev_user_923eaf8e741c
TXN_003062,ACC_000464,INST_000708,,2026-08-15T09:16:07+00:00,69.3,USD,purchase,settled,Apple App Store,digital_goods,118.187.219.102,dev_user_c3ebc980cb78
TXN_002168,ACC_000300,INST_000476,,2026-08-15T10:12:13+00:00,39.01,USD,purchase,settled,Google Play Store,digital_goods,205.75.229.39,dev_user_aacd6d16cf8b
TXN_003035,ACC_000459,INST_000701,,2026-08-15T10:50:49+00:00,154.72,USD,purchase,settled,Platform Promo Bonus,promo_reward,41.36.129.49,dev_user_cc4e7b0bce24
TXN_001930,ACC_000260,INST_000414,,2026-08-15T11:21:24+00:00,89.3,USD,purchase,settled,Amazon Marketplace,retail,161.190.175.106,dev_user_f2b7b47e682a
TXN_002670,ACC_000392,INST_000601,,2026-08-15T11:23:43+00:00,8.42,USD,purchase,settled,Walmart Online,retail,223.83.81.222,dev_user_3257a09006b1
TXN_003425,ACC_000530,INST_000807,,2026-08-15T11:28:30+00:00,192.12,USD,purchase,settled,Target Digital,retail,220.170.85.138,dev_user_14d7e036be76
TXN_003627,ACC_000564,INST_000850,,2026-08-15T11:35:11+00:00,80.91,USD,purchase,settled,Delta Airlines,travel,161.173.186.140,dev_user_ffabf043295d
TXN_001766,ACC_000229,INST_000372,,2026-08-15T12:05:25+00:00,23.46,USD,purchase,settled,PlayStation Network,gaming,191.171.34.56,dev_user_7e20cc7eac61
TXN_002110,ACC_000292,,DEST_000103,2026-08-15T12:50:26+00:00,603.58,USD,withdrawal,settled,Kraken Pay,crypto_exchange,218.140.211.163,dev_user_bcd3135d7ae9
TXN_002011,ACC_000273,INST_000436,,2026-08-15T12:53:13+00:00,182.55,USD,purchase,failed,Airbnb Reservations,travel,221.111.68.140,dev_user_026d65b3d000
TXN_001916,ACC_000258,INST_000412,,2026-08-15T14:48:44+00:00,58.07,USD,purchase,settled,Steam Games,gaming,212.161.72.175,dev_user_d8f29d56923a
TXN_002032,ACC_000277,INST_000444,,2026-08-15T15:27:44+00:00,219.68,USD,purchase,settled,Razer Gold,gaming_cards,107.97.54.225,dev_user_1ba6984bf2d2
TXN_001780,ACC_000232,INST_000379,,2026-08-15T16:12:43+00:00,55.05,USD,purchase,settled,PlayStation Network,gaming,198.254.205.219,dev_user_b65dd5f6aa6f
TXN_001360,ACC_000161,INST_000279,,2026-08-15T16:24:01+00:00,89.37,USD,purchase,settled,Apple App Store,digital_goods,73.189.44.120,dev_family_ipad_kitchen
TXN_003226,ACC_000495,INST_000754,,2026-08-15T16:36:10+00:00,507.25,USD,deposit,settled,Kraken Pay,crypto_exchange,88.131.82.135,dev_user_b05c13609413
TXN_001562,ACC_000194,INST_000314,,2026-08-15T17:00:42+00:00,92.05,USD,purchase,settled,Delta Airlines,travel,203.23.14.167,dev_user_6b211f3d74f4
TXN_002060,ACC_000281,INST_000448,,2026-08-15T17:38:03+00:00,227.5,USD,p2p_transfer,settled,Direct P2P Transfer,p2p_transfer,165.202.38.12,dev_user_4a5894836f1f
TXN_003036,ACC_000459,INST_000701,,2026-08-15T17:49:40+00:00,176.21,USD,purchase,settled,Uber Eats,food_delivery,41.36.129.49,dev_user_cc4e7b0bce24
TXN_002810,ACC_000419,INST_000643,,2026-08-15T18:01:11+00:00,14.95,USD,purchase,settled,Uber Eats,food_delivery,175.42.113.98,dev_user_40180b1a276a
TXN_002655,ACC_000389,INST_000595,,2026-08-15T18:34:53+00:00,156.5,USD,purchase,settled,Razer Gold,gaming_cards,207.27.123.114,dev_user_b7efc120f9ca
TXN_002945,ACC_000442,INST_000680,,2026-08-15T19:09:55+00:00,11.56,USD,purchase,settled,Amazon Marketplace,retail,47.215.142.227,dev_user_88a63401b0f0
TXN_002666,ACC_000392,INST_000601,,2026-08-15T19:44:51+00:00,107.25,USD,purchase,settled,Platform Promo Bonus,promo_reward,223.83.81.222,dev_user_3257a09006b1
TXN_002169,ACC_000300,INST_000476,,2026-08-15T20:44:51+00:00,16.39,USD,purchase,settled,Steam Games,gaming,103.195.43.247,dev_user_aacd6d16cf8b
TXN_002361,ACC_000336,INST_000527,,2026-08-15T20:49:59+00:00,19.69,USD,purchase,settled,Walmart Online,retail,132.171.151.8,dev_user_bd0a79a6db58
TXN_002857,ACC_000427,INST_000657,,2026-08-15T22:01:09+00:00,22.34,USD,purchase,settled,Target Digital,retail,73.17.52.192,dev_user_145978999690
TXN_002775,ACC_000413,INST_000635,,2026-08-15T22:12:53+00:00,573.31,USD,deposit,failed,Kraken Pay,crypto_exchange,75.254.58.31,dev_user_022add523aa5
TXN_001343,ACC_000160,INST_000278,,2026-08-15T22:46:53+00:00,116.57,USD,purchase,settled,Walmart Online,retail,73.189.44.120,dev_family_ipad_living_room
TXN_001215,ACC_000151,INST_000269,,2026-08-15T23:00:53+00:00,33.19,USD,purchase,settled,Starbucks Rewards,dining,198.51.100.45,dev_student_laptop_3ec74fa0
TXN_002696,ACC_000397,INST_000608,,2026-08-15T23:06:57+00:00,267.74,USD,purchase,settled,Delta Airlines,travel,223.162.200.180,dev_user_176d352c7448
TXN_002625,ACC_000383,,,2026-08-15T23:51:35+00:00,633.89,USD,withdrawal,failed,Coinbase Exchange,crypto_exchange,177.142.193.165,dev_user_0f2a30e8fcfe
TXN_001332,ACC_000159,INST_000277,,2026-08-16T00:03:52+00:00,117.16,USD,purchase,settled,Walmart Online,retail,73.189.44.120,dev_family_ipad_kitchen
TXN_002199,ACC_000305,INST_000482,,2026-08-16T00:43:04+00:00,51.3,USD,purchase,settled,Uber Eats,food_delivery,169.170.234.203,dev_user_dfa02eb97fbb
TXN_002727,ACC_000403,INST_000619,,2026-08-16T00:49:19+00:00,28.24,USD,purchase,settled,Walmart Online,retail,161.67.169.175,dev_user_2d41e0899ca0
TXN_003460,ACC_000537,INST_000817,,2026-08-16T01:09:47+00:00,267.23,USD,purchase,settled,Delta Airlines,travel,15.203.241.204,dev_user_791e4a81eafe
TXN_002288,ACC_000321,INST_000506,,2026-08-16T01:28:20+00:00,402.67,USD,deposit,settled,Kraken Pay,crypto_exchange,30.5.131.4,dev_user_797156274d2d
TXN_002394,ACC_000342,INST_000534,,2026-08-16T01:29:53+00:00,18.45,USD,purchase,settled,Steam Games,gaming,188.231.117.23,dev_user_36df1a5aa250
TXN_002495,ACC_000362,INST_000558,,2026-08-16T02:11:25+00:00,113.78,USD,deposit,settled,Kraken Pay,crypto_exchange,204.76.99.5,dev_user_06fa942efa89
TXN_001963,ACC_000266,INST_000424,,2026-08-16T02:41:04+00:00,20.94,USD,purchase,settled,Steam Games,gaming,218.140.117.184,dev_user_9c5608768b20
TXN_003121,ACC_000473,INST_000720,,2026-08-16T02:42:01+00:00,17.93,USD,purchase,settled,Amazon Marketplace,retail,161.216.104.12,dev_user_9e587af52f2b
TXN_001279,ACC_000155,INST_000273,,2026-08-16T03:13:20+00:00,56.49,USD,purchase,settled,Target Digital,retail,198.51.100.45,dev_student_laptop_3b3e65cb
TXN_002818,ACC_000420,INST_000646,,2026-08-16T03:13:47+00:00,24.47,USD,purchase,settled,PlayStation Network,gaming,153.37.217.100,dev_user_1f83ba4b5824
TXN_002136,ACC_000296,INST_000470,,2026-08-16T03:27:29+00:00,37.1,USD,purchase,settled,DoorDash,food_delivery,70.121.23.26,dev_user_f9946156ba50
TXN_002448,ACC_000352,INST_000546,,2026-08-16T03:49:45+00:00,17.35,USD,purchase,settled,PlayStation Network,gaming,218.102.206.71,dev_user_6840d6b1237f
TXN_002226,ACC_000310,INST_000489,,2026-08-16T03:50:47+00:00,39.75,USD,purchase,settled,Razer Gold,gaming_cards,201.113.66.28,dev_user_6597751d3832
TXN_002333,ACC_000330,INST_000517,,2026-08-16T04:03:55+00:00,31.87,USD,purchase,settled,Razer Gold,gaming_cards,205.6.212.75,dev_user_753c8509d67e
TXN_003687,ACC_000576,INST_000867,,2026-08-16T04:41:53+00:00,81.18,USD,purchase,settled,Delta Airlines,travel,176.101.65.60,dev_user_19f5659ad82f
TXN_001627,ACC_000206,INST_000334,,2026-08-16T04:46:14+00:00,16.16,USD,purchase,settled,PlayStation Network,gaming,141.147.95.33,dev_user_fcdcf7a8512f
TXN_002788,ACC_000416,INST_000640,,2026-08-16T05:29:33+00:00,46.59,USD,purchase,settled,Steam Games,gaming,143.200.33.176,dev_user_1a1b405771cf
TXN_002295,ACC_000322,INST_000507,,2026-08-16T05:45:40+00:00,205.88,USD,purchase,settled,Razer Gold,gaming_cards,130.18.153.224,dev_user_da6fd7805c89
TXN_001261,ACC_000154,INST_000272,,2026-08-16T05:58:22+00:00,38.36,USD,purchase,settled,DoorDash,food_delivery,198.51.100.45,dev_student_laptop_98275cf3
TXN_003805,ACC_000598,INST_000902,,2026-08-16T06:52:52+00:00,51.36,USD,purchase,settled,Target Digital,retail,201.142.56.78,dev_user_c0e14f587027
TXN_003750,ACC_000589,INST_000887,,2026-08-16T07:31:00+00:00,103.66,USD,purchase,settled,Uber Eats,food_delivery,167.186.22.221,dev_user_cef72e926502
TXN_001210,ACC_000150,INST_000268,,2026-08-16T08:11:15+00:00,30.87,USD,purchase,settled,Amazon Marketplace,retail,198.51.100.45,dev_student_laptop_504e21d6
TXN_003534,ACC_000547,INST_000829,,2026-08-16T08:16:52+00:00,71.85,USD,purchase,settled,Amazon Marketplace,retail,202.243.147.144,dev_user_96bf502b5073
TXN_003790,ACC_000595,INST_000896,,2026-08-16T08:16:56+00:00,96.45,USD,purchase,settled,Delta Airlines,travel,199.213.191.170,dev_user_6b77ef7fe51f
TXN_002251,ACC_000314,INST_000494,,2026-08-16T08:27:32+00:00,150.28,USD,purchase,settled,Platform Promo Bonus,promo_reward,104.179.110.53,dev_user_217bc55b0f88
TXN_001657,ACC_000212,INST_000345,,2026-08-16T08:55:09+00:00,198.91,USD,purchase,settled,Airbnb Reservations,travel,139.123.248.100,dev_user_7fb562a4e9e0
TXN_003034,ACC_000459,INST_000701,,2026-08-16T09:23:53+00:00,23.2,USD,purchase,settled,Starbucks Rewards,dining,41.36.129.49,dev_user_cc4e7b0bce24
TXN_002207,ACC_000308,INST_000487,,2026-08-16T09:34:56+00:00,90.49,USD,purchase,settled,Starbucks Rewards,dining,31.254.153.216,dev_user_c0d33d966744
TXN_002794,ACC_000416,INST_000640,,2026-08-16T09:55:37+00:00,119.18,USD,purchase,settled,Airbnb Reservations,travel,143.200.33.176,dev_user_1a1b405771cf
TXN_001684,ACC_000215,INST_000351,,2026-08-16T10:25:51+00:00,38.65,USD,purchase,settled,Walmart Online,retail,90.162.152.91,dev_user_0f172dc8dbaa
TXN_001357,ACC_000161,INST_000279,,2026-08-16T10:47:03+00:00,25.75,USD,purchase,settled,Uber Eats,food_delivery,73.189.44.120,dev_family_ipad_kitchen
